fg3a_per_fga_pct,Yyy,vorp,ws_per_48,pos,player,team_id,ows,tov_pct,ts_pct,stl_pct,drb_pct,blk_pct,Xxx,per,orb_pct,dws,season,usg_pct,link,ast_pct,obpm,fta_per_fga_pct,bpm,g,age,dbpm,pseudo,mp,trb_pct,ws
.829,,1.1,.145,SF,James Jones,MIA,3.0,5.3,.629,1.0,9.9,1.0,,11.1,1.9,1.7,10/11,12.0,j/jonesja02.html,4.1,1.8,.208,0.9,81,30,-0.9,jonesja02,1549,6.1,4.7
.008,,-0.1,.042,C,Solomon Jones,IND,-0.2,19.1,.469,1.2,14.2,3.0,,8.5,9.5,0.6,10/11,15.4,j/jonesso01.html,8.5,-4.1,.512,-2.6,39,26,1.6,jonesso01,528,11.9,0.5
.003,,1.7,.122,C,DeAndre Jordan,LAC,2.6,18.8,.648,1.0,20.9,5.4,,14.8,11.9,2.6,10/11,11.7,j/jordade01.html,3.2,-1.2,.636,1.3,80,22,2.5,jordade01,2047,16.5,5.2
.000,,-0.1,.047,C,Chris Kaman,LAC,-0.2,12.6,.495,1.0,24.1,4.5,,15.7,7.2,1.1,10/11,24.4,k/kamanch01.html,10.0,-3.7,.152,-2.5,32,28,1.2,kamanch01,838,15.7,0.8
.286,,-0.2,-0.070,SF,Jason Kapono,PHI,-0.3,6.5,.277,0.9,8.2,0.7,,1.6,3.1,0.1,10/11,12.7,k/kaponja01.html,5.0,-7.3,.071,-8.4,24,29,-1.1,kaponja01,112,5.7,-0.2
.656,,3.4,.116,PG,Jason Kidd,DAL,2.5,22.1,.500,2.7,13.4,0.8,,14.4,1.6,3.9,10/11,14.3,k/kiddja01.html,35.4,1.0,.129,3.1,80,37,2.1,kiddja01,2653,7.7,6.4
.181,,2.1,.109,SF,Andrei Kirilenko,UTA,2.9,15.0,.567,2.1,13.8,3.0,,16.6,6.0,1.7,10/11,17.8,k/kirilan01.html,14.9,0.8,.498,2.2,64,29,1.3,kirilan01,1999,9.9,4.5
.323,,-0.7,-0.012,SF,Linas Kleiza,TOR,-0.5,13.0,.502,1.0,16.5,0.5,,10.1,4.1,0.2,10/11,21.7,k/kleizli01.html,6.2,-2.0,.160,-4.7,39,26,-2.7,kleizli01,1032,10.2,-0.3
.519,,0.8,.149,SG,Kyle Korver,CHI,2.7,9.2,.572,1.1,9.5,0.9,,13.0,0.9,2.4,10/11,18.3,k/korveky01.html,12.1,0.8,.156,0.0,82,29,-0.9,korveky01,1649,5.3,5.1
.013,,-0.5,.027,C,Kosta Koufos,TOT,-0.2,15.5,.474,1.1,19.1,4.4,,12.6,14.6,0.4,10/11,19.9,k/koufoko01.html,2.5,-5.1,.287,-6.7,50,21,-1.5,koufoko01,434,16.8,0.2
.019,,-0.3,-0.004,C,Kosta Koufos,MIN,-0.3,17.4,.447,1.2,18.7,4.5,,10.4,13.5,0.3,10/11,18.2,k/koufoko01.html,3.2,-5.5,.222,-5.8,39,21,-0.3,koufoko01,336,16.0,0.0
.000,,-0.2,.133,C,Kosta Koufos,DEN,0.1,10.6,.536,1.0,20.6,3.9,,20.3,18.2,0.1,10/11,25.6,k/koufoko01.html,0.0,-4.0,.452,-9.7,11,21,-5.7,koufoko01,98,19.4,0.3
.000,,-0.3,.122,C,Nenad Krstic,TOT,2.3,9.8,.557,0.9,15.4,1.2,,13.1,9.9,1.7,10/11,16.9,k/krstine01.html,2.8,-1.6,.323,-2.7,71,27,-1.2,krstine01,1571,12.7,4.0
.000,,-0.3,.096,C,Nenad Krstic,OKC,1.2,9.0,.534,0.9,14.4,1.2,,12.5,9.2,0.8,10/11,16.4,k/krstine01.html,3.0,-1.8,.216,-3.2,47,27,-1.5,krstine01,1018,11.9,2.0
.000,,0.0,.170,C,Nenad Krstic,BOS,1.0,11.2,.598,0.8,17.0,1.1,,14.3,11.1,0.9,10/11,17.8,k/krstine01.html,2.3,-1.2,.544,-1.8,24,27,-0.6,krstine01,553,14.2,2.0
.006,,0.0,.098,PF,Carl Landry,TOT,2.8,11.8,.555,1.0,10.8,1.2,,14.8,9.3,1.3,10/11,20.5,l/landrca01.html,5.2,-0.8,.419,-2.0,76,27,-1.2,landrca01,2008,10.0,4.1
.006,,0.0,.086,PF,Carl Landry,SAC,1.8,12.4,.545,1.1,10.5,1.0,,14.7,10.0,0.7,10/11,20.3,l/landrca01.html,5.7,-0.7,.444,-2.0,53,27,-1.3,landrca01,1406,10.2,2.5
.005,,0.0,.125,PF,Carl Landry,NOH,1.0,10.3,.578,0.9,11.4,1.7,,15.2,7.6,0.6,10/11,20.8,l/landrca01.html,3.8,-0.8,.360,-1.7,23,27,-0.9,landrca01,602,9.5,1.6
.194,,-0.5,.027,PG,Acie Law,TOT,0.1,16.7,.502,2.2,8.2,0.0,,9.9,1.9,0.3,10/11,15.7,l/lawac01.html,16.3,-3.0,.344,-4.8,51,26,-1.9,lawac01,726,5.0,0.4
.316,,-0.1,-0.138,PG,Acie Law,MEM,-0.4,29.9,.256,2.2,10.3,0.0,,0.4,3.8,0.1,10/11,16.0,l/lawac01.html,19.3,-8.0,.526,-8.3,11,26,-0.3,lawac01,94,7.0,-0.3
.180,,-0.4,.052,PG,Acie Law,GSW,0.5,14.7,.532,2.2,7.9,0.0,,11.3,1.6,0.2,10/11,15.6,l/lawac01.html,15.9,-2.2,.323,-4.3,40,26,-2.1,lawac01,632,4.7,0.7
,,0.0,-0.009,PF,Gani Lawal,PHO,0.0,,,0.0,0.0,0.0,,-9.1,0.0,0.0,10/11,0.0,l/lawalga01.html,0.0,-5.4,,-4.9,1,22,0.5,lawalga01,2,0.0,0.0
.249,,2.1,.153,PG,Ty Lawson,DEN,5.1,14.8,.593,1.9,7.6,0.1,,17.9,3.8,1.6,10/11,19.6,l/lawsoty01.html,28.3,3.1,.327,1.9,80,23,-1.2,lawsoty01,2103,5.7,6.7
.302,,0.2,.076,SG,Courtney Lee,HOU,1.6,9.8,.534,1.7,10.4,0.7,,12.6,3.3,1.1,10/11,17.9,l/leeco01.html,8.9,-0.5,.208,-1.4,81,25,-0.9,leeco01,1723,6.9,2.7
.003,,1.5,.110,PF,David Lee,GSW,4.1,13.4,.549,1.4,21.9,0.9,,17.8,9.1,2.0,10/11,21.2,l/leeda02.html,14.0,0.1,.273,0.3,73,27,0.1,leeda02,2634,15.4,6.0
.419,,1.0,.079,SF-PF,Rashard Lewis,TOT,1.2,12.2,.535,1.5,14.0,1.3,,12.0,4.4,1.9,10/11,17.6,l/lewisra02.html,8.1,-0.2,.165,0.2,57,31,0.3,lewisra02,1824,9.1,3.0
.444,,0.4,.091,PF,Rashard Lewis,ORL,0.3,10.8,.524,1.4,11.7,1.0,,11.0,3.4,1.2,10/11,18.6,l/lewisra02.html,5.9,-0.6,.167,0.2,25,31,0.8,lewisra02,810,7.6,1.5
.397,,0.5,.070,SF,Rashard Lewis,WAS,0.8,13.5,.544,1.5,15.9,1.5,,12.8,5.2,0.7,10/11,16.8,l/lewisra02.html,9.9,0.2,.163,0.1,32,31,0.0,lewisra02,1014,10.4,1.5
.069,,0.2,.078,PG,Jeremy Lin,GSW,0.0,17.8,.458,5.9,8.9,2.4,,14.8,4.7,0.4,10/11,15.6,l/linje01.html,20.4,-2.4,.347,0.6,29,22,3.0,linje01,285,6.8,0.5
.010,,0.0,.073,PG,Shaun Livingston,CHA,0.7,16.3,.530,2.0,11.6,1.9,,14.3,2.8,1.2,10/11,20.1,l/livinsh01.html,22.5,-2.0,.315,-1.9,73,25,0.1,livinsh01,1261,7.2,1.9
.001,,1.5,.105,C,Brook Lopez,NJN,4.4,10.4,.549,0.9,12.3,3.2,,19.3,7.8,1.9,10/11,27.3,l/lopezbr01.html,8.8,0.6,.374,0.1,82,22,-0.4,lopezbr01,2889,10.0,6.3
.000,,-0.7,.074,C,Robin Lopez,PHO,0.8,10.7,.539,0.9,15.6,3.4,,13.9,9.5,0.8,10/11,20.4,l/lopezro01.html,1.3,-3.3,.280,-4.9,67,22,-1.6,lopezro01,991,12.6,1.5
.206,,3.8,.210,PF,Kevin Love,MIN,8.9,11.1,.593,0.9,34.2,0.8,,24.3,13.7,2.5,10/11,22.9,l/loveke01.html,11.8,3.9,.486,3.7,73,22,-0.2,loveke01,2611,23.6,11.4
.424,,3.0,.130,PG,Kyle Lowry,HOU,5.1,14.7,.550,2.0,9.7,0.6,,16.5,3.9,1.8,10/11,18.6,l/lowryky01.html,29.4,3.1,.310,2.7,75,24,-0.4,lowryky01,2563,6.8,7.0
.333,,0.0,-0.121,PG,John Lucas III,CHI,0.0,0.0,.258,0.0,0.0,0.0,,-0.1,0.0,0.0,10/11,17.8,l/lucasjo02.html,15.0,-8.9,.667,-15.8,2,28,-6.9,lucasjo02,10,0.0,0.0
.140,,-0.2,.115,SF,Corey Maggette,MIL,1.5,15.3,.573,0.8,16.8,0.3,,15.8,3.6,1.9,10/11,27.7,m/maggeco01.html,11.3,-1.3,.581,-2.7,67,31,-1.4,maggeco01,1401,10.0,3.4
.000,,0.0,.172,C,Jamaal Magloire,MIA,0.3,14.3,.585,1.3,31.2,1.0,,12.7,13.6,0.3,10/11,10.3,m/magloja01.html,2.8,-2.5,.818,-2.7,18,32,-0.1,magloja01,158,22.9,0.6
.020,,0.2,.177,C,Ian Mahinmi,DAL,1.0,15.7,.645,1.5,17.8,2.3,,13.7,10.7,0.8,10/11,15.3,m/mahinia01.html,2.5,-1.3,.837,-0.6,56,24,0.8,mahinia01,488,14.4,1.8
.040,,1.8,.120,SF,Shawn Marion,DAL,2.3,12.5,.551,1.6,19.2,1.7,,17.0,9.1,3.4,10/11,21.5,m/mariosh01.html,8.3,-0.7,.197,1.2,80,32,1.8,mariosh01,2253,14.3,5.6
.045,,-0.2,.019,C,Sean Marks,POR,-0.1,18.8,.473,0.8,14.8,2.0,,4.9,9.0,0.2,10/11,13.1,m/marksse01.html,2.9,-5.3,.182,-6.0,29,35,-0.7,marksse01,208,11.8,0.1
.544,,-0.1,.071,SF,Cartier Martin,WAS,0.5,7.4,.524,1.7,11.8,0.8,,11.7,4.1,0.3,10/11,17.6,m/martica01.html,5.2,-0.3,.220,-3.0,52,26,-2.7,martica01,542,7.8,0.8
.025,,1.2,.104,PF,Kenyon Martin,DEN,1.0,13.0,.526,1.8,20.9,2.2,,14.1,6.5,1.6,10/11,16.4,m/martike01.html,13.6,-0.9,.199,1.8,48,33,2.7,martike01,1233,13.9,2.7
.362,,2.3,.175,SG,Kevin Martin,HOU,8.0,10.5,.601,1.6,10.0,0.4,,21.4,1.2,1.5,10/11,29.6,m/martike02.html,13.0,4.4,.528,1.6,80,27,-2.8,martike02,2603,5.6,9.5
.571,,-0.2,.029,SG,Roger Mason,NYK,0.1,6.9,.461,0.9,13.7,0.5,,7.1,1.8,0.1,10/11,12.2,m/masonro01.html,8.8,-2.4,.130,-4.4,26,30,-2.0,masonro01,319,7.7,0.2
.386,,2.1,.126,SG,Wesley Matthews,POR,5.0,11.0,.582,2.0,9.7,0.3,,15.5,2.0,2.3,10/11,21.3,m/matthwe02.html,10.2,2.1,.322,1.1,82,24,-1.1,matthwe02,2758,5.7,7.2
.000,,-0.6,.024,PF,Jason Maxiell,DET,0.0,15.9,.510,1.4,14.7,1.8,,9.4,8.3,0.4,10/11,13.9,m/maxieja01.html,2.7,-3.6,.524,-4.5,57,27,-0.9,maxieja01,930,11.4,0.5
.288,,-0.4,.061,PG,Eric Maynor,OKC,0.7,17.7,.485,1.5,9.1,0.4,,11.7,2.5,0.8,10/11,16.5,m/maynoer01.html,30.3,-1.2,.177,-3.4,82,23,-2.1,maynoer01,1200,5.9,1.5
.353,,0.4,.062,SG,O.J. Mayo,MEM,0.5,11.0,.499,2.0,8.7,1.1,,12.6,2.2,1.9,10/11,21.8,m/mayooj01.html,12.1,-0.2,.175,-1.1,71,23,-0.9,mayooj01,1869,5.4,2.4
.016,,1.0,.109,PF,Luc Mbah a Moute,MIL,1.5,13.1,.518,1.8,14.3,1.1,,11.5,9.2,3.3,10/11,13.1,m/mbahalu01.html,5.3,-2.3,.439,0.0,79,24,2.2,mbahalu01,2093,11.7,4.8
.003,,0.7,.105,PF,Antonio McDyess,SAS,1.0,16.0,.516,1.3,22.3,2.0,,12.8,10.5,2.1,10/11,14.9,m/mcdyean01.html,9.0,-2.2,.224,0.0,73,36,2.2,mcdyean01,1387,16.5,3.0
.005,,1.0,.115,C,JaVale McGee,WAS,2.7,12.6,.566,1.0,22.2,6.7,,17.4,11.2,2.5,10/11,16.3,m/mcgeeja01.html,2.8,-1.8,.381,-0.1,79,23,1.7,mcgeeja01,2193,16.5,5.3
.171,,0.7,.061,SG,Tracy McGrady,DET,1.0,15.2,.503,2.1,15.4,1.6,,14.9,3.4,1.1,10/11,18.6,m/mcgratr01.html,23.6,-0.5,.251,-0.3,72,31,0.2,mcgratr01,1686,9.1,2.1
.011,,-0.1,.059,SF,Dominic McGuire,CHA,0.1,11.2,.437,0.7,21.8,3.5,,10.4,10.0,0.9,10/11,13.8,m/mcguido01.html,9.0,-4.0,.214,-2.5,52,25,1.5,mcguido01,760,15.9,0.9
.155,,2.0,.147,PF,Josh McRoberts,IND,2.6,17.5,.608,1.5,18.8,2.6,,16.0,7.6,2.2,10/11,14.7,m/mcrobjo01.html,15.0,0.4,.308,2.9,72,23,2.5,mcrobjo01,1597,13.3,4.9
.611,,1.4,.120,SG,Jodie Meeks,PHI,3.2,8.5,.600,1.6,8.4,0.1,,12.6,1.2,1.9,10/11,15.7,m/meeksjo01.html,5.7,1.6,.298,0.6,74,23,-1.0,meeksjo01,2062,4.8,5.1
.000,,0.0,.013,PF,Pops Mensah-Bonsu,NOH,0.0,40.0,.333,0.0,28.0,0.0,,-0.1,10.4,0.0,10/11,6.8,m/mensapo01.html,8.0,-6.6,.000,-5.4,7,27,1.2,mensapo01,35,19.1,0.0
.377,,0.2,.061,SF,C.J. Miles,UTA,1.2,8.6,.507,2.0,12.4,1.6,,14.4,3.3,1.3,10/11,25.1,m/milescj01.html,11.7,0.4,.218,-1.6,78,23,-2.1,milescj01,1969,7.8,2.5
.000,,0.5,.007,C,Darko Milicic,MIN,-1.5,19.4,.482,1.6,15.4,6.3,,12.2,8.5,1.7,10/11,19.7,m/milicda01.html,9.9,-3.8,.199,-0.8,69,25,3.0,milicda01,1686,11.8,0.2
.044,,2.1,.127,PG,Andre Miller,POR,4.6,16.8,.529,2.3,9.9,0.4,,17.8,4.3,2.4,10/11,20.6,m/millean02.html,35.7,1.3,.346,1.1,81,34,-0.2,millean02,2650,7.0,7.0
.361,,0.9,.142,C,Brad Miller,HOU,2.0,13.8,.566,1.4,19.9,1.4,,16.3,4.9,1.0,10/11,17.0,m/millebr01.html,21.4,1.2,.318,1.7,60,34,0.6,millebr01,1015,12.4,3.0
.584,,0.3,.090,SG,Mike Miller,MIA,0.4,15.9,.525,1.3,19.5,0.2,,9.7,5.7,1.2,10/11,14.4,m/millemi01.html,9.1,-0.8,.168,-0.6,41,30,0.2,millemi01,838,13.0,1.6
.405,,-0.3,.044,PG,Patrick Mills,POR,0.2,15.1,.506,1.9,5.2,0.1,,13.0,2.8,0.5,10/11,24.5,m/millspa02.html,24.3,-0.1,.143,-3.6,64,22,-3.5,millspa02,783,4.0,0.7
.023,,2.9,.143,PF,Paul Millsap,UTA,5.2,11.3,.578,2.1,19.4,2.2,,19.8,7.5,2.5,10/11,22.6,m/millspa01.html,12.6,1.6,.342,2.4,76,25,0.7,millspa01,2605,13.4,7.7
.000,,0.0,.147,C,Yao Ming*,HOU,0.2,13.7,.579,0.0,24.9,6.1,,19.8,8.7,0.1,10/11,24.8,m/mingya01.html,7.3,-2.8,.432,-2.8,5,30,0.0,mingya01,91,16.8,0.3
.002,,-0.4,.100,C,Nazr Mohammed,TOT,1.0,12.3,.538,1.2,21.2,3.5,,15.9,13.2,1.6,10/11,20.6,m/mohamna01.html,3.3,-2.5,.250,-3.3,75,33,-0.8,mohamna01,1280,17.2,2.7
.003,,-0.5,.080,C,Nazr Mohammed,CHA,0.3,12.5,.520,0.9,22.6,4.4,,15.9,13.3,1.1,10/11,22.4,m/mohamna01.html,3.7,-3.3,.278,-4.1,51,33,-0.8,mohamna01,851,17.9,1.4
.000,,0.0,.139,C,Nazr Mohammed,OKC,0.7,11.8,.583,1.9,18.5,1.7,,16.0,13.0,0.5,10/11,17.0,m/mohamna01.html,2.4,-0.7,.183,-1.7,24,33,-1.0,mohamna01,429,15.8,1.2
.002,,2.5,.143,C,Greg Monroe,DET,4.7,11.0,.575,2.3,20.4,1.6,,18.0,13.0,1.9,10/11,15.4,m/monrogr01.html,7.5,1.4,.424,2.5,80,20,1.0,monrogr01,2222,16.5,6.6
.496,,0.0,.050,SF,Jamario Moon,TOT,0.4,7.9,.499,1.4,16.0,2.4,,10.1,2.5,0.7,10/11,12.0,m/moonja01.html,7.8,-2.3,.069,-1.9,59,30,0.5,moonja01,1042,9.1,1.1
.503,,0.1,.043,SF,Jamario Moon,CLE,0.2,8.1,.488,1.7,16.1,2.7,,10.7,2.0,0.5,10/11,12.5,m/moonja01.html,9.3,-2.3,.058,-1.4,40,30,0.9,moonja01,764,8.9,0.7
.475,,-0.1,.068,SF,Jamario Moon,LAC,0.2,7.5,.535,0.6,15.9,1.7,,8.4,3.8,0.2,10/11,10.7,m/moonja01.html,3.8,-2.5,.102,-3.3,19,30,-0.8,moonja01,278,9.9,0.4
.419,,0.4,.078,SG,Anthony Morrow,NJN,2.6,7.5,.573,0.5,8.8,0.3,,12.1,2.3,0.4,10/11,18.0,m/morroan01.html,6.3,1.1,.173,-1.2,58,25,-2.3,morroan01,1856,5.5,3.0
.000,,-0.3,.053,C,Timofey Mozgov,TOT,0.1,18.3,.523,1.4,16.4,3.5,,10.8,10.0,0.5,10/11,16.2,m/mozgoti01.html,4.2,-4.0,.391,-4.3,45,24,-0.2,mozgoti01,524,13.2,0.6
.000,,-0.2,.044,C,Timofey Mozgov,NYK,0.0,19.6,.514,1.5,15.8,3.7,,10.3,10.1,0.4,10/11,15.8,m/mozgoti01.html,4.8,-4.0,.393,-3.6,34,24,0.4,mozgoti01,458,13.0,0.4
.000,,-0.1,.112,C,Timofey Mozgov,DEN,0.1,10.9,.571,0.8,20.4,2.3,,14.4,9.0,0.1,10/11,18.6,m/mozgoti01.html,0.0,-4.6,.381,-9.0,11,24,-4.5,mozgoti01,66,14.9,0.2
.000,,-0.3,-0.113,PF,Byron Mullens,OKC,-0.3,19.0,.366,1.2,24.0,2.6,,3.5,8.6,0.1,10/11,22.5,m/mulleby01.html,0.0,-12.5,.500,-17.2,13,21,-4.7,mulleby01,85,16.5,-0.2
.289,,-0.2,.029,PF,Troy Murphy,TOT,-0.4,13.6,.428,1.7,23.4,0.5,,8.0,5.8,0.7,10/11,14.8,m/murphtr01.html,7.6,-4.5,.263,-3.8,35,30,0.7,murphtr01,466,14.5,0.3
.303,,-0.3,-0.022,PF,Troy Murphy,NJN,-0.4,13.5,.389,1.3,27.0,0.5,,6.7,4.4,0.3,10/11,15.6,m/murphtr01.html,9.2,-5.7,.224,-5.5,18,30,0.1,murphtr01,288,15.4,-0.1
.263,,0.0,.111,PF,Troy Murphy,BOS,0.1,13.8,.503,2.4,17.6,0.4,,10.1,8.1,0.4,10/11,13.7,m/murphtr01.html,5.0,-2.7,.342,-1.1,17,30,1.6,murphtr01,178,13.1,0.4
.000,,-0.1,.046,C,Hamady N'Diaye,WAS,0.0,22.6,.681,1.3,7.4,4.8,,5.3,2.8,0.0,10/11,7.3,n/ndiayha01.html,0.0,-4.8,2.400,-4.6,16,24,0.2,ndiayha01,80,5.0,0.1
.472,,-0.1,.020,PF,Eduardo Najera,CHA,-0.1,14.5,.449,1.6,9.8,1.3,,5.5,4.5,0.3,10/11,11.3,n/najered01.html,8.2,-3.2,.153,-3.1,31,34,0.1,najered01,372,7.2,0.2
.253,,1.6,.153,PG,Steve Nash,PHO,7.3,22.4,.601,1.0,10.2,0.1,,20.8,1.8,0.7,10/11,21.4,n/nashst01.html,53.1,3.6,.307,0.6,75,36,-3.0,nashst01,2497,6.0,7.9
.487,,0.4,.099,SG,Gary Neal,SAS,2.1,10.3,.578,0.8,11.8,0.2,,13.1,1.5,1.4,10/11,20.6,n/nealga01.html,9.1,0.9,.165,-1.1,80,26,-1.9,nealga01,1685,6.8,3.5
.354,,2.1,.136,PG,Jameer Nelson,ORL,3.4,17.6,.548,1.7,9.3,0.1,,15.4,1.9,3.2,10/11,22.0,n/nelsoja01.html,33.7,1.8,.193,1.6,76,28,-0.2,nelsoja01,2319,5.7,6.6
.002,,2.8,.205,C,Joakim Noah,CHI,3.1,15.7,.579,1.6,22.8,3.5,,18.8,13.9,3.6,10/11,16.8,n/noahjo01.html,10.7,0.7,.468,4.9,48,25,4.2,noahjo01,1576,18.5,6.7
.426,,-0.2,.067,SF,Andres Nocioni,PHI,0.2,13.4,.538,0.8,18.6,1.2,,10.1,2.4,1.1,10/11,17.4,n/nocioan01.html,7.4,-2.3,.220,-3.0,54,31,-0.6,nocioan01,931,10.5,1.3
.687,,0.1,.196,SF,Steve Novak,TOT,0.7,5.4,.737,0.2,12.6,1.7,,17.8,2.2,0.2,10/11,16.0,n/novakst01.html,2.2,3.3,.119,0.4,30,27,-2.9,novakst01,215,7.6,0.9
.500,,0.0,.205,SF,Steve Novak,DAL,0.1,0.0,.688,0.0,31.3,0.0,,19.6,0.0,0.0,10/11,20.8,n/novakst01.html,0.0,0.3,.000,-6.9,7,27,-7.2,novakst01,18,16.2,0.1
.712,,0.2,.195,SF,Steve Novak,SAS,0.6,6.0,.744,0.3,10.9,1.8,,17.7,2.4,0.2,10/11,15.5,n/novakst01.html,2.4,3.5,.136,1.0,23,27,-2.5,novakst01,197,6.8,0.8
.142,,3.7,.213,PF,Dirk Nowitzki,DAL,7.8,9.1,.612,0.8,20.8,1.4,,23.4,2.4,3.3,10/11,28.2,n/nowitdi01.html,14.2,3.2,.376,3.8,73,32,0.6,nowitdi01,2504,12.0,11.1
.009,,-0.1,.065,C,Jermaine O'Neal,BOS,-0.2,17.4,.504,0.2,17.0,5.4,,9.2,7.6,0.8,10/11,17.2,o/onealje01.html,4.3,-5.4,.394,-3.0,24,32,2.4,onealje01,431,12.6,0.6
.000,,0.7,.174,C,Shaquille O'Neal*,BOS,1.1,17.8,.659,1.1,20.1,4.4,,17.4,8.3,1.6,10/11,20.1,o/onealsh01.html,5.9,-1.1,.652,1.5,37,38,2.6,onealsh01,752,14.6,2.7
.000,,-0.1,-0.012,C,Fabricio Oberto,POR,0.0,33.8,.595,0.0,11.4,0.0,,0.8,7.8,0.0,10/11,9.2,o/obertfa01.html,0.0,-6.4,.400,-10.0,5,35,-3.6,obertfa01,45,9.5,0.0
.199,,3.8,.184,PF,Lamar Odom,LAL,6.1,12.2,.589,0.9,22.2,1.8,,19.4,7.8,4.0,10/11,19.7,o/odomla01.html,15.5,2.3,.275,3.7,82,31,1.4,odomla01,2639,15.2,10.1
.002,,1.6,.136,C,Emeka Okafor,NOH,2.7,15.7,.584,0.9,24.3,4.6,,16.0,12.2,3.8,10/11,15.8,o/okafoem01.html,3.0,-1.5,.492,0.8,72,28,2.4,okafoem01,2287,18.2,6.5
.258,,0.0,.048,C,Mehmet Okur,UTA,0.1,9.0,.452,1.3,15.2,1.9,,12.6,6.4,0.1,10/11,21.2,o/okurme01.html,17.7,-1.4,.323,-3.0,13,31,-1.6,okurme01,168,10.8,0.2
.345,,-0.9,.016,SF,Travis Outlaw,NJN,-0.4,8.1,.469,0.8,14.0,1.2,,8.8,2.6,1.2,10/11,17.3,o/outlatr01.html,5.8,-2.6,.234,-3.6,82,26,-0.9,outlatr01,2358,8.1,0.8
.406,,0.1,.083,SF,Larry Owens,TOT,0.1,12.2,.556,3.2,11.4,2.7,,11.2,0.8,0.2,10/11,12.7,o/owensla01.html,8.4,-1.6,.281,-0.1,12,28,1.5,owensla01,143,6.0,0.2
.500,,0.0,.151,SF,Larry Owens,SAS,0.0,0.0,.580,3.4,14.6,0.0,,11.9,0.0,0.0,10/11,11.5,o/owensla01.html,4.6,-0.3,.667,0.5,7,28,0.8,owensla01,31,7.5,0.1
.385,,0.0,.064,SF,Larry Owens,WAS,0.0,15.1,.550,3.2,10.6,3.4,,11.0,1.0,0.1,10/11,13.1,o/owensla01.html,9.5,-2.0,.192,-0.2,5,28,1.7,owensla01,112,5.6,0.1
.000,,0.2,.118,C,Zaza Pachulia,ATL,1.5,18.2,.562,1.5,20.6,1.3,,12.4,11.6,1.6,10/11,14.5,p/pachuza01.html,7.0,-2.2,.772,-1.5,79,26,0.8,pachuza01,1244,16.1,3.1
.411,,0.2,.034,SF,Anthony Parker,CLE,0.9,11.9,.505,1.7,10.5,0.4,,10.5,1.8,0.6,10/11,14.6,p/parkean01.html,16.7,-0.8,.172,-1.6,72,35,-0.7,parkean01,2091,6.0,1.5
.065,,2.4,.156,PG,Tony Parker,SAS,5.8,14.3,.569,1.9,9.3,0.1,,20.4,1.4,2.4,10/11,25.5,p/parketo01.html,35.2,2.5,.283,1.7,78,28,-0.8,parketo01,2528,5.5,8.2
.007,,0.5,.134,PF,Patrick Patterson,HOU,1.7,9.8,.574,1.0,14.9,3.0,,16.7,11.2,0.7,10/11,16.1,p/pattepa01.html,7.6,0.0,.157,0.5,52,21,0.5,pattepa01,868,13.1,2.4
.197,,6.1,.232,PG,Chris Paul,NOH,9.5,13.9,.578,3.5,12.3,0.1,,23.7,1.6,4.4,10/11,21.1,p/paulch01.html,45.8,5.4,.414,6.4,80,25,1.0,paulch01,2880,6.9,13.9
.431,,0.0,.042,SF-SG,Sasha Pavlovic,TOT,-0.2,13.6,.497,1.5,9.9,1.6,,6.0,0.4,0.5,10/11,11.6,p/pavloal01.html,6.4,-3.7,.139,-2.5,31,27,1.2,pavloal01,362,5.3,0.3
.457,,0.0,.067,SF,Sasha Pavlovic,DAL,0.0,11.8,.551,1.6,8.3,1.4,,7.8,0.0,0.2,10/11,12.1,p/pavloal01.html,6.3,-2.1,.143,-1.0,10,27,1.1,pavloal01,163,4.3,0.2
.455,,0.0,-0.065,SG,Sasha Pavlovic,NOH,-0.1,8.3,.182,0.0,14.7,6.7,,2.9,0.0,0.1,10/11,11.4,p/pavloal01.html,17.1,-8.1,.000,-5.3,4,27,2.8,pavloal01,50,7.3,-0.1
.385,,0.0,.051,SG,Sasha Pavlovic,BOS,-0.1,17.5,.550,1.8,10.1,0.0,,5.1,0.9,0.2,10/11,11.0,p/pavloal01.html,2.9,-3.9,.192,-3.2,17,27,0.7,pavloal01,149,5.8,0.2
.000,,-0.4,.035,C,Nikola Pekovic,MIN,0.2,22.5,.573,1.0,13.2,3.0,,11.2,11.0,0.5,10/11,19.4,p/pekovni01.html,4.8,-3.1,.433,-3.9,65,25,-0.8,pekovni01,887,12.1,0.6
.000,,-0.1,.063,C,Kendrick Perkins,TOT,-0.2,25.7,.538,0.6,26.2,2.6,,9.6,10.4,1.2,10/11,13.7,p/perkike01.html,5.2,-4.3,.554,-2.5,29,26,1.8,perkike01,742,18.7,1.0
.000,,-0.1,.088,C,Kendrick Perkins,BOS,-0.1,24.6,.568,0.3,27.5,2.5,,10.2,9.6,0.6,10/11,15.6,p/perkike01.html,4.8,-4.8,.678,-2.8,12,26,1.9,perkike01,313,19.1,0.6
.000,,0.0,.046,C,Kendrick Perkins,OKC,-0.1,26.7,.511,0.8,25.3,2.7,,9.1,11.0,0.6,10/11,12.3,p/perkike01.html,5.4,-3.9,.451,-2.3,17,26,1.6,perkike01,429,18.4,0.4
