fg2a,gs,fg_pct,pos,fg2,fg3,player,team_id,pts,efg_pct,tov,fta,pf,blk,ft_pct,fg3a,ft,ast,season,fg3_pct,link,fg,orb,fga,g,stl,age,trb,pseudo,fg2_pct,mp,drb
980,81,.512,PF,502,0,Elton Brand,PHI,1217,.512,101,273,244,106,.780,1,213,120,10/11,.000,b/brandel01.html,502,237,981,81,92,31,676,brandel01,.512,2809,439
376,24,.395,SF-SG,163,30,Corey Brewer,TOT,552,.426,87,192,159,16,.708,112,136,89,10/11,.268,b/breweco01.html,193,57,488,69,100,24,175,breweco01,.434,1510,118
338,22,.384,SF,142,26,Corey Brewer,MIN,483,.414,77,171,134,14,.708,99,121,77,10/11,.263,b/breweco01.html,168,45,437,56,89,24,152,breweco01,.420,1362,107
38,2,.490,SG,21,4,Corey Brewer,DAL,69,.529,10,21,25,2,.714,13,15,12,10/11,.308,b/breweco01.html,25,12,51,13,11,24,23,breweco01,.553,148,11
400,1,.480,SG,199,6,Ronnie Brewer,CHI,503,.487,55,133,82,22,.654,27,87,140,10/11,.222,b/brewero02.html,205,55,427,81,106,25,262,brewero02,.498,1781,207
94,6,.511,C,48,0,Jon Brockman,MIL,136,.511,24,59,119,3,.678,0,40,18,10/11,,b/brockjo01.html,48,74,94,63,14,23,184,brockjo01,.511,677,110
351,12,.375,PG,150,70,Aaron Brooks,TOT,634,.434,99,140,115,3,.886,236,124,233,10/11,.297,b/brookaa01.html,220,20,587,59,34,26,78,brookaa01,.427,1284,58
218,7,.346,PG,86,48,Aaron Brooks,HOU,394,.408,55,83,69,2,.940,169,78,129,10/11,.284,b/brookaa01.html,134,11,387,34,21,26,51,brookaa01,.394,811,40
133,5,.430,PG,64,22,Aaron Brooks,PHO,240,.485,44,57,46,1,.807,67,46,104,10/11,.328,b/brookaa01.html,86,9,200,25,13,26,27,brookaa01,.481,473,18
121,1,.565,SF,69,5,Derrick Brown,TOT,185,.584,35,60,59,10,.533,10,32,33,10/11,.500,b/brownde04.html,74,41,131,49,20,23,99,brownde04,.570,576,58
107,1,.549,SF,60,2,Derrick Brown,CHA,151,.558,28,47,48,8,.532,6,25,29,10/11,.333,b/brownde04.html,62,32,113,41,16,23,84,brownde04,.561,488,52
14,0,.667,SF,9,3,Derrick Brown,NYK,34,.750,7,13,11,2,.538,4,7,4,10/11,.750,b/brownde04.html,12,9,18,8,4,23,15,brownde04,.643,88,6
375,50,.517,C,194,0,Kwame Brown,CHA,524,.517,69,231,174,39,.589,0,136,43,10/11,,b/brownkw01.html,194,147,375,66,26,28,450,brownkw01,.517,1714,303
431,0,.425,SG,199,74,Shannon Brown,LAL,712,.482,75,101,124,16,.911,212,92,96,10/11,.349,b/brownsh01.html,273,35,643,82,67,25,157,brownsh01,.462,1568,122
1283,82,.451,SG,625,115,Kobe Bryant,LAL,2078,.487,243,583,172,12,.828,356,483,388,10/11,.323,b/bryanko01.html,740,83,1639,82,99,32,419,bryanko01,.487,2779,336
382,22,.425,SF,190,89,Chase Budinger,HOU,765,.493,67,138,114,18,.855,274,118,127,10/11,.325,b/budinch01.html,279,52,656,78,41,22,281,budinch01,.497,1738,229
313,29,.450,SF,142,28,Caron Butler,DAL,436,.487,49,88,59,8,.773,65,68,46,10/11,.431,b/butleca01.html,170,22,378,29,28,30,118,butleca01,.454,867,96
101,2,.333,SG,33,46,Rasual Butler,TOT,222,.430,24,27,37,15,.667,136,18,27,10/11,.338,b/butlera01.html,79,10,237,47,8,31,77,butlera01,.327,770,67
97,2,.323,SG,31,42,Rasual Butler,LAC,206,.416,22,27,34,15,.667,129,18,27,10/11,.326,b/butlera01.html,73,10,226,41,8,31,76,butlera01,.320,744,66
4,0,.545,SG,2,4,Rasual Butler,CHI,16,.727,2,0,3,0,,7,0,0,10/11,.571,b/butlera01.html,6,0,11,6,0,31,1,butlera01,.500,26,1
413,47,.574,C,237,0,Andrew Bynum,LAL,612,.574,74,209,140,106,.660,0,138,73,10/11,,b/bynuman01.html,237,170,413,54,19,23,508,bynuman01,.574,1500,338
356,5,.448,PG,166,16,Will Bynum,DET,482,.468,83,122,113,4,.836,50,102,195,10/11,.320,b/bynumwi01.html,182,15,406,61,52,28,74,bynumwi01,.466,1125,59
440,55,.440,PG,205,57,Jose Calderon,TOR,669,.487,148,103,143,7,.854,156,88,605,10/11,.365,c/caldejo01.html,262,30,596,68,81,29,202,caldejo01,.466,2102,172
293,51,.398,C,117,0,Marcus Camby,POR,277,.398,62,70,140,92,.614,1,43,121,10/11,.000,c/cambyma01.html,117,182,294,59,40,36,606,cambyma01,.399,1540,424
66,0,.485,C,32,0,Derrick Caracter,LAL,81,.485,19,23,47,10,.739,0,17,7,10/11,,c/caracde01.html,32,19,66,41,4,22,43,caracde01,.485,215,24
13,4,.430,SF,1,42,Brian Cardinal,DAL,145,.640,17,18,82,7,.944,87,17,40,10/11,.483,c/cardibr01.html,43,10,100,56,24,33,59,cardibr01,.077,618,49
72,1,.418,SF,29,17,Rodney Carney,TOT,127,.495,16,27,33,5,.667,38,18,11,10/11,.447,c/carnero01.html,46,13,110,27,12,26,48,carnero01,.403,336,35
70,1,.421,SF,28,17,Rodney Carney,GSW,125,.500,16,27,33,5,.667,37,18,11,10/11,.459,c/carnero01.html,45,12,107,25,11,26,47,carnero01,.400,331,35
2,0,.333,SF,1,0,Rodney Carney,MEM,2,.333,0,0,0,0,,1,0,0,10/11,.000,c/carnero01.html,1,1,3,2,1,26,1,carnero01,.500,5,0
12,0,.333,PF,4,0,DeMarre Carroll,TOT,10,.333,0,2,5,1,1.000,0,2,4,10/11,,c/carrode01.html,4,2,12,12,1,24,8,carrode01,.333,50,6
9,0,.444,PF,4,0,DeMarre Carroll,MEM,10,.444,0,2,5,1,1.000,0,2,2,10/11,,c/carrode01.html,4,2,9,7,1,24,8,carrode01,.444,39,6
3,0,.000,PF,0,0,DeMarre Carroll,HOU,0,.000,0,0,0,0,,0,0,2,10/11,,c/carrode01.html,0,0,3,5,0,24,0,carrode01,.000,11,0
153,1,.447,SG,72,17,Matt Carroll,CHA,235,.490,23,52,43,6,.769,46,40,23,10/11,.370,c/carroma01.html,89,12,199,54,17,30,68,carroma01,.471,582,56
66,0,.425,PG,33,12,Anthony Carter,TOT,110,.481,39,8,49,6,1.000,40,8,69,10/11,.300,c/cartean01.html,45,7,106,33,27,35,51,cartean01,.500,463,44
